smorf_id	chrom	strand	smorf_cds_start	smorf_cds_end	n_cds_blocks	smorf_record_type	n_compatible_tx	n_gencode	n_encode	n_espresso	n_parent	n_tx_nmd	nmd_any	nmd_all	n_tx_nsd	nsd_any	nsd_all	n_tx_nsd_confident	nsd_confident_any	n_tx_nsd_truncated_model	nsd_transcripts	cds_internal_stops	cds_geometry_ok	n_tx_main_orf_not_full	main_orf_not_full_any	n_tx_main_orf_start_lost	n_tx_smorf_is_primary_orf	smorf_is_primary_orf_any	host_genes	truncated_main_orf_transcripts	primary_orf_transcripts	nmd_transcripts	disruption_tiers	disruption_qualifying_any	nmd_and_disrupted_any	n_tx_nmd_and_disrupted	nmd_and_disrupted_transcripts	decay_class_counts	geometry_source_biotype
ENST00000265849.12-chr7:5971463-5971741_F:0_P:82	chr7	-	5971463	5971741	1	GTF2FastaPatched	45	43	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	41	TRUE	2	3	TRUE	PMS2	GENCODE_v50:ENST00000699821.2;GENCODE_v50:ENST00000699811.2;GENCODE_v50:ENST00000699818.2;GENCODE_v50:ENST00000699823.2;GENCODE_v50:ENST00000699837.2;GENCODE_v50:ENST00000699825.2;GENCODE_v50:ENST00000642456.2;GENCODE_v50:ENST00001075201.1;GENCODE_v50:ENST00000699760.2;GENCODE_v50:ENST00000699761.2;GENCODE_v50:ENST00000642292.2;GENCODE_v50:ENST00000699762.2;GENCODE_v50:ENST00000699930.3;GENCODE_v50:ENST00000699752.2;GENCODE_v50:ENST00000699754.2;GENCODE_v50:ENST00000699766.2;GENCODE_v50:ENST00000699768.2;GENCODE_v50:ENST00000699839.2;GENCODE_v50:ENST00000699840.3;GENCODE_v50:ENST00000699827.2	GENCODE_v50:ENST00000699813.1;GENCODE_v50:ENST00000699759.1;GENCODE_v50:ENST00000699833.1		BC	TRUE	FALSE	0		nmd_immune_last_exon:45	NA
ENST00000265849.12-chr7:5971463-5971741_F:0_P:82_alt_initiation_1	chr7	-	5971463	5971723	1	AltInitiation	45	43	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	41	TRUE	2	3	TRUE	PMS2	GENCODE_v50:ENST00000699821.2;GENCODE_v50:ENST00000699811.2;GENCODE_v50:ENST00000699818.2;GENCODE_v50:ENST00000699823.2;GENCODE_v50:ENST00000699837.2;GENCODE_v50:ENST00000699825.2;GENCODE_v50:ENST00000642456.2;GENCODE_v50:ENST00001075201.1;GENCODE_v50:ENST00000699760.2;GENCODE_v50:ENST00000699761.2;GENCODE_v50:ENST00000642292.2;GENCODE_v50:ENST00000699762.2;GENCODE_v50:ENST00000699930.3;GENCODE_v50:ENST00000699752.2;GENCODE_v50:ENST00000699754.2;GENCODE_v50:ENST00000699766.2;GENCODE_v50:ENST00000699768.2;GENCODE_v50:ENST00000699839.2;GENCODE_v50:ENST00000699840.3;GENCODE_v50:ENST00000699827.2	GENCODE_v50:ENST00000699813.1;GENCODE_v50:ENST00000699759.1;GENCODE_v50:ENST00000699833.1		BC	TRUE	FALSE	0		nmd_immune_last_exon:45	NA
ENST00000265909.9-chr11:130873194-130873235_F:2_P:146	chr11	-	130873194	130873235	1	GTF2FastaPatched	12	10	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	8	TRUE	4	0	FALSE	SNX19	GENCODE_v50:ENST00000426933.7;GENCODE_v50:ENST00000534726.6;GENCODE_v50:ENST00000528555.6;GENCODE_v50:ENST00000530356.6;GENCODE_v50:ENST00001120236.1;GENCODE_v50:ENST00001120237.1;GENCODE_v50:ENST00000990373.1;GENCODE_v50:ENST00001064073.1			C	TRUE	FALSE	0		nmd_immune_last_exon:12	NA
ENST00000265909.9-chr11:130873194-130873235_F:2_P:146_alt_initiation_1	chr11	-	130873194	130873232	1	AltInitiation	12	10	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	8	TRUE	4	0	FALSE	SNX19	GENCODE_v50:ENST00000426933.7;GENCODE_v50:ENST00000534726.6;GENCODE_v50:ENST00000528555.6;GENCODE_v50:ENST00000530356.6;GENCODE_v50:ENST00001120236.1;GENCODE_v50:ENST00001120237.1;GENCODE_v50:ENST00000990373.1;GENCODE_v50:ENST00001064073.1			C	TRUE	FALSE	0		nmd_immune_last_exon:12	NA
ENST00000265970.11-chr11:17168957-17169007_F:1_P:19	chr11	-	17168957	17169007	1	GTF2FastaPatched	27	16	8	2	1	27	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	15	TRUE	0	1	TRUE	PIK3C2A	GENCODE_v50:ENST00000891469.2;GENCODE_v50:ENST00000891470.2;GENCODE_v50:ENST00000891471.2;GENCODE_v50:ENST00000928047.2;GENCODE_v50:ENST00000928048.2;GENCODE_v50:ENST00000928049.2;GENCODE_v50:ENST00000963734.2;GENCODE_v50:ENST00001068814.1;GENCODE_v50:ENST00000996479.1;GENCODE_v50:ENST00001113289.1;GENCODE_v50:ENST00001109959.1;GENCODE_v50:ENST00000533645.1;GENCODE_v50:ENST00001113290.1;ENCODE4:ENSG00000011405[1,7,9];ESPRESSO:ESPRESSO_chr11_4713_11	ESPRESSO:ESPRESSO_chr11_4713_11	GENCODE_v50:ENST00000891469.2;GENCODE_v50:ENST00000891470.2;GENCODE_v50:ENST00000891471.2;GENCODE_v50:ENST00000928047.2;GENCODE_v50:ENST00000928048.2;GENCODE_v50:ENST00000928049.2;GENCODE_v50:ENST00000963734.2;GENCODE_v50:ENST00001143320.1;GENCODE_v50:ENST00000265970.11;GENCODE_v50:ENST00001068814.1;GENCODE_v50:ENST00000691414.1;ENCODE4:ENSG00000011405[1,9,1];ENCODE4:ENSG00000011405[1,1,1];ENCODE4:ENSG00000011405[2,2,1];ENCODE4:ENSG00000011405[1,9,6];ENCODE4:ENSG00000011405[1,1,6];ENCODE4:ENSG00000011405[1,9,7];ENCODE4:ENSG00000011405[1,1,7];ESPRESSO:ENST00000265970.11;smORF_parent:ENST00000265970.11-chr11:17168957-17169007_F:1_P:19	B	TRUE	TRUE	1	ESPRESSO:ESPRESSO_chr11_4713_11	nmd_predicted_50nt:27	NA
ENST00000265970.11-chr11:17168957-17169007_F:1_P:19_alt_initiation_1	chr11	-	17168957	17169004	1	AltInitiation	27	16	8	2	1	27	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	15	TRUE	0	1	TRUE	PIK3C2A	GENCODE_v50:ENST00000891469.2;GENCODE_v50:ENST00000891470.2;GENCODE_v50:ENST00000891471.2;GENCODE_v50:ENST00000928047.2;GENCODE_v50:ENST00000928048.2;GENCODE_v50:ENST00000928049.2;GENCODE_v50:ENST00000963734.2;GENCODE_v50:ENST00001068814.1;GENCODE_v50:ENST00000996479.1;GENCODE_v50:ENST00001113289.1;GENCODE_v50:ENST00001109959.1;GENCODE_v50:ENST00000533645.1;GENCODE_v50:ENST00001113290.1;ENCODE4:ENSG00000011405[1,7,9];ESPRESSO:ESPRESSO_chr11_4713_11	ESPRESSO:ESPRESSO_chr11_4713_11	GENCODE_v50:ENST00000891469.2;GENCODE_v50:ENST00000891470.2;GENCODE_v50:ENST00000891471.2;GENCODE_v50:ENST00000928047.2;GENCODE_v50:ENST00000928048.2;GENCODE_v50:ENST00000928049.2;GENCODE_v50:ENST00000963734.2;GENCODE_v50:ENST00001143320.1;GENCODE_v50:ENST00000265970.11;GENCODE_v50:ENST00001068814.1;GENCODE_v50:ENST00000691414.1;ENCODE4:ENSG00000011405[1,9,1];ENCODE4:ENSG00000011405[1,1,1];ENCODE4:ENSG00000011405[2,2,1];ENCODE4:ENSG00000011405[1,9,6];ENCODE4:ENSG00000011405[1,1,6];ENCODE4:ENSG00000011405[1,9,7];ENCODE4:ENSG00000011405[1,1,7];ESPRESSO:ENST00000265970.11;smORF_parent:ENST00000265970.11-chr11:17168957-17169007_F:1_P:19	B	TRUE	TRUE	1	ESPRESSO:ESPRESSO_chr11_4713_11	nmd_predicted_50nt:27	NA
ENST00000265981.7-chr11:10512249-10512293_F:1_P:50	chr11	-	10512249	10512293	1	GTF2FastaPatched	26	12	11	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	15	TRUE	11	2	TRUE	RNF141	GENCODE_v50:ENST00000861251.2;GENCODE_v50:ENST00000534281.1;GENCODE_v50:ENST00001065378.1;GENCODE_v50:ENST00001065379.1;GENCODE_v50:ENST00001022013.1;ENCODE4:ENSG00000110315[7,6,1];ENCODE4:ENSG00000110315[6,3,1];ENCODE4:ENSG00000110315[5,3,1];ENCODE4:ENSG00000110315[4,3,1];ENCODE4:ENSG00000110315[7,6,3];ENCODE4:ENSG00000110315[5,3,3];ENCODE4:ENSG00000110315[6,3,3];ENCODE4:ENSG00000110315[4,3,3];ENCODE4:ENSG00000110315[2,3,3];ESPRESSO:ENST00000534281.1	GENCODE_v50:ENST00000534281.1;ESPRESSO:ENST00000534281.1		BC	TRUE	FALSE	0		nmd_immune_last_exon:17;not_applicable_single_exon:9	NA
ENST00000266594.4+chr12:48473067-48473378_F:0_P:2_M	chr12	+	48473067	48473378	1	GTF2FastaPatched	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	0	FALSE	0	0	FALSE	ANP32D				none	FALSE	FALSE	0		not_applicable_single_exon:3	NA
ENST00000266604.7-chr12:66120637-66120744_F:0_P:66	chr12	-	66120637	66120744	1	GTF2FastaPatched	5	2	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	0	FALSE	0	0	FALSE	LLPH				none	FALSE	FALSE	0		nmd_immune_last_exon:5	NA
ENST00000266604.7-chr12:66120637-66120744_F:0_P:66_alt_initiation_1	chr12	-	66120637	66120741	1	AltInitiation	5	2	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	0	FALSE	0	0	FALSE	LLPH				none	FALSE	FALSE	0		nmd_immune_last_exon:5	NA
ENST00000267176.8-chr12:123294848-123294928_F:1_P:119_M	chr12	-	123294848	123294928	1	GTF2FastaPatched	22	12	7	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	14	TRUE	0	1	TRUE	SBNO1	GENCODE_v50:ENST00000267176.9;GENCODE_v50:ENST00000934414.2;GENCODE_v50:ENST00000934415.2;GENCODE_v50:ENST00000934416.2;GENCODE_v50:ENST00000934417.2;GENCODE_v50:ENST00000934418.2;GENCODE_v50:ENST00000934419.2;GENCODE_v50:ENST00000934420.2;GENCODE_v50:ENST00000949125.2;ENCODE4:ENSG00000139697[1,3,1];ENCODE4:ENSG00000139697[1,3,3];ENCODE4:ENSG00000139697[1,3,4];ESPRESSO:ENST00000267176.8;smORF_parent:ENST00000267176.8-chr12:123294848-123294928_F:1_P:119_M	ESPRESSO:ENST00000267176.8		none	FALSE	FALSE	0		nmd_immune_last_exon:22	NA
ENST00000267260.5+chr12:119158595-119158771_F:1_P:40_M	chr12	+	119158595	119158771	1	GTF2FastaPatched	6	3	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	1	TRUE	0	0	FALSE	SRRM4	GENCODE_v50:ENST00000902270.2			none	FALSE	FALSE	0		nmd_immune_last_exon:6	NA
ENST00000267485.7-chr14:58001127-58001156_F:0_P:72_M	chr14	-	58001127	58001156	1	GTF2FastaPatched	12	8	2	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	0	FALSE	ARMH4	GENCODE_v50:ENST00000880249.2;GENCODE_v50:ENST00000880250.2;GENCODE_v50:ENST00000880251.2;GENCODE_v50:ENST00000880252.2			none	FALSE	FALSE	0		nmd_immune_last_exon:12	NA
ENST00000267984.4+chr15:81001989-81002276_F:0_P:3_M	chr15	+	81001989	81002276	1	GTF2FastaPatched	7	1	4	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	0	FALSE	0	0	FALSE	TLNRD1				none	FALSE	FALSE	0		not_applicable_single_exon:7	NA
ENST00000268099.13-chr15:74843827-74843853_F:0_P:13_M	chr15	-	74843827	74843853	1	GTF2FastaPatched	26	20	4	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	21	TRUE	2	0	FALSE	SCAMP2	GENCODE_v50:ENST00000894365.2;GENCODE_v50:ENST00000894367.2;GENCODE_v50:ENST00000894366.2;GENCODE_v50:ENST00000894364.2;GENCODE_v50:ENST00000960462.2;GENCODE_v50:ENST00000894368.2;GENCODE_v50:ENST00000894369.2;GENCODE_v50:ENST00000894370.2;GENCODE_v50:ENST00001036730.1;GENCODE_v50:ENST00001063776.1;GENCODE_v50:ENST00000992205.1;GENCODE_v50:ENST00001063777.1;GENCODE_v50:ENST00001116931.1;GENCODE_v50:ENST00001036727.1;GENCODE_v50:ENST00001063778.1;GENCODE_v50:ENST00000566480.5;GENCODE_v50:ENST00001036728.1;GENCODE_v50:ENST00000563663.5;ENCODE4:ENSG00000140497[4,13,1];ENCODE4:ENSG00000140497[1,11,1]			C	TRUE	FALSE	0		nmd_immune_last_exon:26	NA
ENST00000268251.13+chr16:8782996-8783208_F:0_P:37_M	chr16	+	8782996	8783208	1	GTF2FastaPatched	20	12	3	2	3	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	0	FALSE	ABAT	GENCODE_v50:ENST00001116842.1;GENCODE_v50:ENST00000973466.1;GENCODE_v50:ENST00000909346.2;GENCODE_v50:ENST00000909344.2;GENCODE_v50:ENST00000909345.2			none	FALSE	FALSE	0		nmd_immune_last_exon:20	NA
ENST00000268251.13+chr16:8783398-8783745_F:0_P:41_M	chr16	+	8783398	8783745	1	GTF2FastaPatched	20	12	3	2	3	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	0	FALSE	ABAT	GENCODE_v50:ENST00001116842.1;GENCODE_v50:ENST00000973466.1;GENCODE_v50:ENST00000909346.2;GENCODE_v50:ENST00000909344.2;GENCODE_v50:ENST00000909345.2			none	FALSE	FALSE	0		nmd_immune_last_exon:20	NA
ENST00000268251.13+chr16:8784071-8784163_F:1_P:45_M	chr16	+	8784071	8784163	1	GTF2FastaPatched	20	12	3	2	3	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	0	FALSE	ABAT	GENCODE_v50:ENST00001116842.1;GENCODE_v50:ENST00000973466.1;GENCODE_v50:ENST00000909346.2;GENCODE_v50:ENST00000909344.2;GENCODE_v50:ENST00000909345.2			none	FALSE	FALSE	0		nmd_immune_last_exon:20	NA
ENST00000268482.8+chr16:72093938-72093970_F:2_P:2_M	chr16	+	72093938	72093970	1	GTF2FastaPatched	22	14	6	1	1	22	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	12	TRUE	0	0	FALSE	DHX38	GENCODE_v50:ENST00001090868.1;GENCODE_v50:ENST00000904785.2;GENCODE_v50:ENST00000904786.2;GENCODE_v50:ENST00000904787.2;GENCODE_v50:ENST00000924633.2;GENCODE_v50:ENST00000579387.5;GENCODE_v50:ENST00001015207.1;GENCODE_v50:ENST00000994381.1;GENCODE_v50:ENST00001015208.1;GENCODE_v50:ENST00000566489.1;ENCODE4:ENSG00000140829[1,16,1];ENCODE4:ENSG00000140829[1,17,1]		GENCODE_v50:ENST00001090868.1;GENCODE_v50:ENST00000904785.2;GENCODE_v50:ENST00000904786.2;GENCODE_v50:ENST00000904787.2;GENCODE_v50:ENST00000904788.2;GENCODE_v50:ENST00000924633.2;GENCODE_v50:ENST00001133285.1;GENCODE_v50:ENST00000579387.5;GENCODE_v50:ENST00000268482.8;GENCODE_v50:ENST00000971158.2;GENCODE_v50:ENST00001015207.1;GENCODE_v50:ENST00000994381.1;GENCODE_v50:ENST00001015208.1;GENCODE_v50:ENST00000566489.1;ENCODE4:ENSG00000140829[2,15,1];ENCODE4:ENSG00000140829[2,1,1];ENCODE4:ENSG00000140829[1,15,1];ENCODE4:ENSG00000140829[1,16,1];ENCODE4:ENSG00000140829[1,17,1];ENCODE4:ENSG00000140829[1,1,1]	none	FALSE	FALSE	0		nmd_predicted_50nt:22	NA
ENST00000268719.9+chr17:18066552-18066626_F:0_P:14_M	chr17	+	18066552	18066626	1	GTF2FastaPatched	11	5	3	1	2	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	1	0	FALSE	GID4	GENCODE_v50:ENST00000879496.2;GENCODE_v50:ENST00000912958.2;GENCODE_v50:ENST00001121659.1;ENCODE4:ENSG00000141034[4,1,1]			C	TRUE	FALSE	0		nmd_immune_last_exon:11	NA
ENST00000268719.9+chr17:18068332-18068373_F:1_P:49_M	chr17	+	18068332	18068373	1	GTF2FastaPatched	10	5	2	1	2	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	1	0	FALSE	GID4	GENCODE_v50:ENST00000879496.2;GENCODE_v50:ENST00000912958.2;GENCODE_v50:ENST00001121659.1;ENCODE4:ENSG00000141034[4,1,1]			C	TRUE	FALSE	0		nmd_immune_last_exon:10	NA
ENST00000269051.9+chr17:32266040-32266129_F:2_P:1_M	chr17	+	32266040	32266129	1	GTF2FastaPatched	23	21	0	1	1	23	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	19	TRUE	0	0	FALSE	RHBDL3	GENCODE_v50:ENST00000538145.6;GENCODE_v50:ENST00000968677.2;GENCODE_v50:ENST00000918447.2;GENCODE_v50:ENST00000918446.2;GENCODE_v50:ENST00000968676.2;GENCODE_v50:ENST00000918445.2;GENCODE_v50:ENST00000918443.1;GENCODE_v50:ENST00000968675.2;GENCODE_v50:ENST00001054269.1;GENCODE_v50:ENST00001054270.1;GENCODE_v50:ENST00001085107.1;GENCODE_v50:ENST00001122589.1;GENCODE_v50:ENST00000918444.2;GENCODE_v50:ENST00000918442.2;GENCODE_v50:ENST00001122588.1;GENCODE_v50:ENST00001054268.1;GENCODE_v50:ENST00001054271.1;GENCODE_v50:ENST00001054273.1;GENCODE_v50:ENST00001054272.1		GENCODE_v50:ENST00000538145.6;GENCODE_v50:ENST00000968677.2;GENCODE_v50:ENST00000918447.2;GENCODE_v50:ENST00000918446.2;GENCODE_v50:ENST00000968676.2;GENCODE_v50:ENST00000918445.2;GENCODE_v50:ENST00000918443.1;GENCODE_v50:ENST00000968675.2;GENCODE_v50:ENST00001054269.1;GENCODE_v50:ENST00001054270.1;GENCODE_v50:ENST00001085107.1;GENCODE_v50:ENST00001122589.1;GENCODE_v50:ENST00001138044.1;GENCODE_v50:ENST00000918444.2;GENCODE_v50:ENST00000918442.2;GENCODE_v50:ENST00001122588.1;GENCODE_v50:ENST00001054268.1;GENCODE_v50:ENST00001054271.1;GENCODE_v50:ENST00000269051.9;GENCODE_v50:ENST00001054273.1	none	FALSE	FALSE	0		nmd_predicted_50nt:23	NA
ENST00000269209.7-chr18:32470660-32470860_F:0_P:0_M	chr18	-	32470660	32470860	1	GTF2FastaPatched	11	9	0	1	1	11	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	8	TRUE	0	0	FALSE	GAREM1	GENCODE_v50:ENST00001010114.1;GENCODE_v50:ENST00000399218.9;GENCODE_v50:ENST00000952371.1;GENCODE_v50:ENST00001010115.1;GENCODE_v50:ENST00001125828.1;GENCODE_v50:ENST00001010117.1;GENCODE_v50:ENST00001010116.1;GENCODE_v50:ENST00000952372.2		GENCODE_v50:ENST00001010114.1;GENCODE_v50:ENST00000399218.9;GENCODE_v50:ENST00000269209.7;GENCODE_v50:ENST00000952371.1;GENCODE_v50:ENST00001010115.1;GENCODE_v50:ENST00001125828.1;GENCODE_v50:ENST00001010117.1;GENCODE_v50:ENST00001010116.1;GENCODE_v50:ENST00000952372.2;ESPRESSO:ENST00000269209.7;smORF_parent:ENST00000269209.7-chr18:32470660-32470860_F:0_P:0_M	none	FALSE	FALSE	0		nmd_predicted_50nt:11	NA
ENST00000270066.11-chr19:43737640-43738177_F:0_P:11_M	chr19	-	43737640	43738177	2	GTF2FastaPatched	24	15	7	1	1	23	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	17	TRUE	4	0	FALSE	SMG9	GENCODE_v50:ENST00000983916.1;GENCODE_v50:ENST00001051059.1;GENCODE_v50:ENST00000983917.1;GENCODE_v50:ENST00000892517.2;GENCODE_v50:ENST00000892518.2;GENCODE_v50:ENST00000892519.2;GENCODE_v50:ENST00000963698.2;GENCODE_v50:ENST00001076946.1;GENCODE_v50:ENST00000892520.2;GENCODE_v50:ENST00000936243.2;GENCODE_v50:ENST00000963699.2;GENCODE_v50:ENST00000601170.6;GENCODE_v50:ENST00000597598.1;ENCODE4:ENSG00000105771[10,17,10];ENCODE4:ENSG00000105771[5,18,9];ENCODE4:ENSG00000105771[10,17,9];ENCODE4:ENSG00000105771[1,2,9]		GENCODE_v50:ENST00000270066.11;GENCODE_v50:ENST00000983916.1;GENCODE_v50:ENST00001140587.1;GENCODE_v50:ENST00001051059.1;GENCODE_v50:ENST00000983917.1;GENCODE_v50:ENST00000892517.2;GENCODE_v50:ENST00000892518.2;GENCODE_v50:ENST00000892519.2;GENCODE_v50:ENST00000963698.2;GENCODE_v50:ENST00001076946.1;GENCODE_v50:ENST00000892520.2;GENCODE_v50:ENST00000936243.2;GENCODE_v50:ENST00000963699.2;GENCODE_v50:ENST00000601170.6;ENCODE4:ENSG00000105771[1,1,1];ENCODE4:ENSG00000105771[10,17,10];ENCODE4:ENSG00000105771[1,1,10];ENCODE4:ENSG00000105771[5,18,9];ENCODE4:ENSG00000105771[10,17,9];ENCODE4:ENSG00000105771[1,2,9]	C	TRUE	TRUE	3	ENCODE4:ENSG00000105771[10,17,10];ENCODE4:ENSG00000105771[5,18,9];ENCODE4:ENSG00000105771[10,17,9]	nmd_predicted_50nt:23;nmd_unlikely_within_50nt:1	NA
ENST00000270176.10+chr11:65538032-65538082_F:2_P:19	chr11	+	65538032	65538082	1	GTF2FastaPatched	131	96	24	9	2	116	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	126	TRUE	19	10	TRUE	SCYL1	GENCODE_v50:ENST00001121823.1;GENCODE_v50:ENST00000524944.6;GENCODE_v50:ENST00001011143.1;GENCODE_v50:ENST00001011147.1;GENCODE_v50:ENST00001071624.1;GENCODE_v50:ENST00001011144.1;GENCODE_v50:ENST00000872766.2;GENCODE_v50:ENST00000872774.2;GENCODE_v50:ENST00000872775.2;GENCODE_v50:ENST00000971869.2;GENCODE_v50:ENST00000971872.2;GENCODE_v50:ENST00000525364.6;GENCODE_v50:ENST00000420247.7;GENCODE_v50:ENST00000533862.6;GENCODE_v50:ENST00000872762.2;GENCODE_v50:ENST00000872763.2;GENCODE_v50:ENST00000872764.2;GENCODE_v50:ENST00000872765.2;GENCODE_v50:ENST00000872767.2;GENCODE_v50:ENST00000872768.2	GENCODE_v50:ENST00000534462.1;GENCODE_v50:ENST00000532290.1;ESPRESSO:ENST00000420247.6;ESPRESSO:ESPRESSO_chr11_5424_11;ESPRESSO:ESPRESSO_chr11_5424_15;ESPRESSO:ESPRESSO_chr11_5424_12;ESPRESSO:ENST00000528545.1;ESPRESSO:ESPRESSO_chr11_5424_9;ESPRESSO:ENST00000534462.1;ESPRESSO:ENST00000532290.1	GENCODE_v50:ENST00000524944.6;GENCODE_v50:ENST00001011143.1;GENCODE_v50:ENST00001011147.1;GENCODE_v50:ENST00001071624.1;GENCODE_v50:ENST00001011144.1;GENCODE_v50:ENST00000872766.2;GENCODE_v50:ENST00000872774.2;GENCODE_v50:ENST00000872775.2;GENCODE_v50:ENST00000971869.2;GENCODE_v50:ENST00000971872.2;GENCODE_v50:ENST00000525364.6;GENCODE_v50:ENST00000420247.7;GENCODE_v50:ENST00000533862.6;GENCODE_v50:ENST00000872762.2;GENCODE_v50:ENST00000872763.2;GENCODE_v50:ENST00000872764.2;GENCODE_v50:ENST00000872767.2;GENCODE_v50:ENST00000872768.2;GENCODE_v50:ENST00000872769.2;GENCODE_v50:ENST00000872770.2	BC	TRUE	TRUE	15	GENCODE_v50:ENST00000527009.6;GENCODE_v50:ENST00000528545.1;GENCODE_v50:ENST00000534462.1;ENCODE4:ENSG00000142186[2,6,1];ENCODE4:ENSG00000142186[9,29,1];ENCODE4:ENSG00000142186[9,30,1];ENCODE4:ENSG00000142186[9,28,1];ENCODE4:ENSG00000142186[7,13,1];ENCODE4:ENSG00000142186[8,14,1];ESPRESSO:ESPRESSO_chr11_5424_11;ESPRESSO:ESPRESSO_chr11_5424_15;ESPRESSO:ESPRESSO_chr11_5424_12;ESPRESSO:ENST00000528545.1;ESPRESSO:ESPRESSO_chr11_5424_9;ESPRESSO:ENST00000534462.1	nmd_immune_last_exon:5;nmd_predicted_50nt:116;nmd_unlikely_within_50nt:6;not_applicable_single_exon:4	NA
ENST00000270517.12-chr19:11519193-11529132_F:0_P:0	chr19	-	11519193	11529132	2	GTF2FastaPatched	44	33	8	2	1	44	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	39	TRUE	0	2	TRUE	ECSIT	GENCODE_v50:ENST00000992142.1;GENCODE_v50:ENST00000992147.1;GENCODE_v50:ENST00000417981.7;GENCODE_v50:ENST00000992143.1;GENCODE_v50:ENST00000992144.1;GENCODE_v50:ENST00001009820.1;GENCODE_v50:ENST00001009822.1;GENCODE_v50:ENST00001009833.1;GENCODE_v50:ENST00001009835.1;GENCODE_v50:ENST00000992149.1;GENCODE_v50:ENST00001009821.1;GENCODE_v50:ENST00001009825.1;GENCODE_v50:ENST00000588998.6;GENCODE_v50:ENST00000252440.12;GENCODE_v50:ENST00000992148.1;GENCODE_v50:ENST00000992151.1;GENCODE_v50:ENST00001009834.1;GENCODE_v50:ENST00001009832.1;GENCODE_v50:ENST00001009827.1;GENCODE_v50:ENST00001009824.1	GENCODE_v50:ENST00000691750.1;ESPRESSO:ENST00000417981.6	GENCODE_v50:ENST00000992142.1;GENCODE_v50:ENST00000992147.1;GENCODE_v50:ENST00000417981.7;GENCODE_v50:ENST00000992143.1;GENCODE_v50:ENST00000992144.1;GENCODE_v50:ENST00001009820.1;GENCODE_v50:ENST00001009822.1;GENCODE_v50:ENST00001009833.1;GENCODE_v50:ENST00001009835.1;GENCODE_v50:ENST00001142163.1;GENCODE_v50:ENST00000992149.1;GENCODE_v50:ENST00001009821.1;GENCODE_v50:ENST00001009825.1;GENCODE_v50:ENST00000270517.12;GENCODE_v50:ENST00000588998.6;GENCODE_v50:ENST00000252440.12;GENCODE_v50:ENST00000992148.1;GENCODE_v50:ENST00000992151.1;GENCODE_v50:ENST00001009834.1;GENCODE_v50:ENST00001009832.1	B	TRUE	TRUE	1	GENCODE_v50:ENST00000691750.1	nmd_predicted_50nt:44	NA
