smorf_id	category	itemRgb	chosen_tx_source	chosen_transcript_id	chosen_decay_class	chosen_disruption_tier	chosen_disruption_qualifying	n_categories_present	categories_present	n_compatible_tx	nsd_confident_tx	nsd_gate_reason	is_in_908_conjunction
ENST00000379618.6-chr5:115180015-115180146_F:0_P:3_M	dark_green	0,100,0	GENCODE_v50	ENST00000379617.2	nmd_unlikely_within_50nt	C	TRUE	3	dark_green;light_green;gold	14	0	no_confident_nsd_tx	TRUE
ENST00000379651.7-chrX:20007062-20007328_F:0_P:41_M	dark_green	0,100,0	GENCODE_v50	ENST00000452324.4	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	41	0	no_confident_nsd_tx	FALSE
ENST00000379651.7-chrX:20025056-20025940_F:2_P:10	gold	255,215,0	GENCODE_v50	ENST00000466145.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	50	0	no_confident_nsd_tx	TRUE
ENST00000379651.7-chrX:20025056-20025940_F:2_P:10_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000466145.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	50	0	no_confident_nsd_tx	TRUE
ENST00000379651.7-chrX:20025056-20025940_F:2_P:10_alt_initiation_2	gold	255,215,0	GENCODE_v50	ENST00000466145.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	50	0	no_confident_nsd_tx	TRUE
ENST00000379651.7-chrX:20056685-20064735_F:2_P:2_M	gold	255,215,0	GENCODE_v50	ENST00000452324.4	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	45	0	no_confident_nsd_tx	TRUE
ENST00000379704.7-chr9:33256854-33258945_F:1_P:15	gold	255,215,0	GENCODE_v50	ENST00000379701.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	19	0	no_confident_nsd_tx	TRUE
ENST00000379704.7-chr9:33256854-33258945_F:1_P:15_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000379701.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	19	0	no_confident_nsd_tx	TRUE
ENST00000379704.7-chr9:33256854-33258945_F:1_P:15_alt_initiation_2	gold	255,215,0	GENCODE_v50	ENST00000379701.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	19	0	no_confident_nsd_tx	TRUE
ENST00000379716.5-chrX:19534829-19535044_F:1_P:34_M	dark_green	0,100,0	GENCODE_v50	ENST00000699736.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	57	0	no_confident_nsd_tx	FALSE
ENST00000379757.9-chr6:7882520-7882561_F:1_P:11	dark_green	0,100,0	GENCODE_v50	ENST00000460138.5	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	25	0	no_confident_nsd_tx	FALSE
ENST00000379757.9-chr6:7882520-7882561_F:1_P:11_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000460138.5	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	25	0	no_confident_nsd_tx	FALSE
ENST00000379800.4-chr13:37103821-37103880_F:0_P:38	light_green	144,238,144	GENCODE_v50	ENST00000379800.4	not_applicable_single_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
ENST00000379887.9+chr15:72583344-72583601_F:1_P:3_M	dark_green	0,100,0	GENCODE_v50	ENST00000563310.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	26	0	no_confident_nsd_tx	FALSE
ENST00000379982.8+chr5:95794280-95794372_F:1_P:58_M	dark_green	0,100,0	ENCODE4	ENSG00000164292[16,26,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	20	0	no_confident_nsd_tx	FALSE
ENST00000380051.7-chr6:5002203-5004037_F:1_P:0	dark_green	0,100,0	GENCODE_v50	ENST00000483546.1	nmd_immune_last_exon	B	TRUE	4	dark_green;light_green;gold;firebrick	26	0	no_confident_nsd_tx	TRUE
ENST00000380051.7-chr6:5002203-5004037_F:1_P:0_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000483546.1	nmd_immune_last_exon	B	TRUE	4	dark_green;light_green;gold;firebrick	28	0	no_confident_nsd_tx	TRUE
ENST00000380062.10+chr9:27044746-27047280_F:2_P:34	gold	255,215,0	GENCODE_v50	ENST00000482986.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	17	0	no_confident_nsd_tx	TRUE
ENST00000380122.10+chrX:16842692-16842985_F:1_P:41	dark_green	0,100,0	GENCODE_v50	ENST00000485153.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
ENST00000380122.10+chrX:16842692-16842985_F:1_P:41_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000485153.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
ENST00000380241.7-chrX:16702824-16702898_F:2_P:1	firebrick	178,34,34	GENCODE_v50	ENST00000870426.2	nmd_predicted_50nt	none	FALSE	1	firebrick	62	0	no_confident_nsd_tx	FALSE
ENST00000380241.7-chrX:16702824-16702898_F:2_P:1_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000870426.2	nmd_predicted_50nt	none	FALSE	1	firebrick	62	0	no_confident_nsd_tx	FALSE
ENST00000380244.7+chr16:31189753-31190755_F:1_P:3_M	gold	255,215,0	GENCODE_v50	ENST00000474990.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	62	0	no_confident_nsd_tx	TRUE
ENST00000380281.6+chr12:49644470-49644544_F:1_P:24	dark_green	0,100,0	GENCODE_v50	ENST00000261897.5	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	26	0	no_confident_nsd_tx	FALSE
ENST00000380338.9-chr9:20622332-20622388_F:1_P:0_M	gold	255,215,0	GENCODE_v50	ENST00000475957.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	16	0	no_confident_nsd_tx	TRUE
ENST00000380379.10+chr6:3129086-3129172_F:0_P:6	light_green	144,238,144	GENCODE_v50	ENST00001110362.1	nmd_unlikely_within_50nt	none	FALSE	3	light_green;gold;firebrick	56	0	no_confident_nsd_tx	TRUE
ENST00000380379.10+chr6:3129086-3129172_F:0_P:6_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00001110362.1	nmd_unlikely_within_50nt	none	FALSE	3	light_green;gold;firebrick	56	0	no_confident_nsd_tx	TRUE
ENST00000380502.8-chr9:19053489-19053521_F:0_P:124	light_green	144,238,144	GENCODE_v50	ENST00001008868.1	nmd_immune_last_exon	none	FALSE	1	light_green	13	0	no_confident_nsd_tx	FALSE
ENST00000380516.7-chr15:58898838-58899549_F:0_P:43	light_green	144,238,144	GENCODE_v50	ENST00000628684.3	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	48	0	no_confident_nsd_tx	TRUE
ENST00000380516.7-chr15:58898838-58899549_F:0_P:43_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00000628684.3	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	48	0	no_confident_nsd_tx	TRUE
ENST00000380599.9-chr17:7467299-7479630_F:0_P:0_M	firebrick	178,34,34	GENCODE_v50	ENST00000380599.9	nmd_predicted_50nt	none	FALSE	1	firebrick	7	0	no_confident_nsd_tx	FALSE
ENST00000380615.8-chr13:30206175-30206387_F:1_P:76_M	light_green	144,238,144	GENCODE_v50	ENST00000908521.2	nmd_immune_last_exon	none	FALSE	1	light_green	16	0	no_confident_nsd_tx	FALSE
ENST00000380680.5-chr13:29850496-29850615_F:0_P:0	firebrick	178,34,34	GENCODE_v50	ENST00000380680.5	nmd_predicted_50nt	none	FALSE	1	firebrick	9	0	no_confident_nsd_tx	FALSE
ENST00000380680.5-chr13:29850496-29850615_F:0_P:0_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00001121020.1	nmd_predicted_50nt	none	FALSE	1	firebrick	11	0	no_confident_nsd_tx	FALSE
ENST00000380916.9-chr9:14680116-14693402_F:2_P:0_M	gold	255,215,0	ENCODE4	ENSG00000175893[1,3,1]	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	37	0	no_confident_nsd_tx	TRUE
ENST00000381337.6-chr16:20735987-20736262_F:1_P:25_M	light_green	144,238,144	GENCODE_v50	ENST00000888380.2	nmd_immune_last_exon	none	FALSE	1	light_green	22	0	no_confident_nsd_tx	FALSE
ENST00000381337.6-chr16:20736225-20736956_F:2_P:17_M	light_green	144,238,144	GENCODE_v50	ENST00000381337.6	nmd_immune_last_exon	none	FALSE	1	light_green	8	0	no_confident_nsd_tx	FALSE
ENST00000381344.8-chr10:1040627-1040659_F:0_P:43_M	dark_green	0,100,0	GENCODE_v50	ENST00000429642.3	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	21	0	no_confident_nsd_tx	FALSE
ENST00000381348.5+chr22:41958217-41958537_F:1_P:5_M	light_green	144,238,144	GENCODE_v50	ENST00000381348.5	nmd_immune_last_exon	none	FALSE	1	light_green	16	0	no_confident_nsd_tx	FALSE
ENST00000381540.7-chr21:33589469-33589492_F:1_P:12	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000468349.1	nsd_predicted_no_stop	BC	TRUE	3	dark_green;light_green;nsd_disrupted	39	36	confident_nsd_uncontradicted	FALSE
ENST00000381540.7-chr21:33589469-33589492_F:1_P:12_alt_initiation_1	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000468349.1	nsd_predicted_no_stop	BC	TRUE	3	dark_green;light_green;nsd_disrupted	39	36	confident_nsd_uncontradicted	FALSE
ENST00000381800.4-chr12:12356158-12356214_F:2_P:13	dark_green	0,100,0	GENCODE_v50	ENST00000381800.5	nmd_immune_last_exon	A	TRUE	1	dark_green	4	0	no_confident_nsd_tx	FALSE
ENST00000381800.4-chr12:12356158-12356214_F:2_P:13_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000381800.5	nmd_immune_last_exon	A	TRUE	1	dark_green	4	0	no_confident_nsd_tx	FALSE
ENST00000381883.5+chr9:4665105-4665131_F:0_P:41	dark_green	0,100,0	ENCODE4	ENSG00000205808[2,1,1]	not_applicable_single_exon	C	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000382152.7-chr4:20729689-20729793_F:1_P:11_M	dark_green	0,100,0	GENCODE_v50	ENST00000382148.8	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	12	0	no_confident_nsd_tx	FALSE
ENST00000382264.7+chr21:33229901-33241908_F:2_P:0	firebrick	178,34,34	GENCODE_v50	ENST00001110732.1	nmd_predicted_50nt	none	FALSE	1	firebrick	15	0	no_confident_nsd_tx	FALSE
ENST00000382492.4-chr5:9628062-9628124_F:2_P:31_M	light_green	144,238,144	GENCODE_v50	ENST00000382492.4	not_applicable_single_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
ENST00000382622.4+chr12:3491203-3491427_F:1_P:0	firebrick	178,34,34	GENCODE_v50	ENST00000927112.2	nmd_predicted_50nt	none	FALSE	1	firebrick	11	0	no_confident_nsd_tx	FALSE
ENST00000382622.4+chr12:3491203-3491427_F:1_P:0_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000927112.2	nmd_predicted_50nt	none	FALSE	1	firebrick	11	0	no_confident_nsd_tx	FALSE
ENST00000382622.4+chr12:3491203-3491427_F:1_P:0_alt_initiation_2	firebrick	178,34,34	GENCODE_v50	ENST00000927112.2	nmd_predicted_50nt	none	FALSE	1	firebrick	11	0	no_confident_nsd_tx	FALSE
ENST00000383699.8+chr3:86070322-86070378_F:2_P:113_M	light_green	144,238,144	GENCODE_v50	ENST00000383699.8	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000388712.7-chr9:86077479-86079321_F:2_P:2	firebrick	178,34,34	GENCODE_v50	ENST00000470762.6	nmd_predicted_50nt	none	FALSE	1	firebrick	45	0	no_confident_nsd_tx	FALSE
ENST00000388712.7-chr9:86077479-86079321_F:2_P:2_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000470762.6	nmd_predicted_50nt	none	FALSE	1	firebrick	45	0	no_confident_nsd_tx	FALSE
ENST00000388712.7-chr9:86077479-86079321_F:2_P:2_alt_initiation_2	firebrick	178,34,34	GENCODE_v50	ENST00000470762.6	nmd_predicted_50nt	none	FALSE	1	firebrick	45	0	no_confident_nsd_tx	FALSE
ENST00000389005.6-chr17:3811288-3811383_F:0_P:61	light_green	144,238,144	GENCODE_v50	ENST00000992937.1	nmd_immune_last_exon	none	FALSE	1	light_green	10	0	no_confident_nsd_tx	FALSE
ENST00000389005.6-chr17:3811288-3811383_F:0_P:61_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00000992937.1	nmd_immune_last_exon	none	FALSE	1	light_green	10	0	no_confident_nsd_tx	FALSE
ENST00000389005.6-chr17:3811288-3811383_F:0_P:61_alt_initiation_2	light_green	144,238,144	GENCODE_v50	ENST00000992937.1	nmd_immune_last_exon	none	FALSE	1	light_green	10	0	no_confident_nsd_tx	FALSE
ENST00000389061.10+chr3:45732146-45735315_F:2_P:26	dark_green	0,100,0	GENCODE_v50	ENST00000706826.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;gold;firebrick	34	0	no_confident_nsd_tx	TRUE
ENST00000389154.7-chr12:111456160-111470131_F:1_P:9_M	dark_green	0,100,0	GENCODE_v50	ENST00000550844.2	nmd_immune_last_exon	C	TRUE	3	dark_green;gold;firebrick	45	0	no_confident_nsd_tx	TRUE
ENST00000389744.8+chr14:103654753-103654815_F:0_P:9	dark_green	0,100,0	GENCODE_v50	ENST00000555467.1	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	134	0	no_confident_nsd_tx	FALSE
ENST00000389915.4-chr2:131048520-131048585_F:0_P:63_M	dark_green	0,100,0	ENCODE4	ENSG00000152102[3,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	48	0	no_confident_nsd_tx	FALSE
ENST00000389915.4-chr2:131051451-131051741_F:0_P:10_M	dark_green	0,100,0	ENCODE4	ENSG00000152102[3,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	48	0	no_confident_nsd_tx	FALSE
ENST00000390006.8+chr17:82487925-82488251_F:0_P:18_M	dark_green	0,100,0	GENCODE_v50	ENST00000578820.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	73	0	no_confident_nsd_tx	FALSE
ENST00000390666.4-chr5:113433683-113433712_F:1_P:15	dark_green	0,100,0	ESPRESSO	ENST00000390666.4	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ENST00000391429.2+chr17:1270802-1271152_F:2_P:2	light_green	144,238,144	GENCODE_v50	ENST00000391429.2	not_applicable_single_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000391440.3-chrX:135022362-135022541_F:2_P:0	light_green	144,238,144	GENCODE_v50	ENST00000391440.3	not_applicable_single_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000391440.3-chrX:135022362-135022541_F:2_P:0_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00000391440.3	not_applicable_single_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000391785.8+chr19:52586615-52586671_F:2_P:54_M	light_green	144,238,144	GENCODE_v50	ENST00000391785.8	nmd_immune_last_exon	none	FALSE	1	light_green	15	0	no_confident_nsd_tx	FALSE
ENST00000391864.7+chr19:49114326-49114864_F:0_P:0	firebrick	178,34,34	GENCODE_v50	ENST00000959992.2	nmd_predicted_50nt	none	FALSE	1	firebrick	13	0	no_confident_nsd_tx	FALSE
ENST00000391864.7+chr19:49114326-49114864_F:0_P:0_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000959992.2	nmd_predicted_50nt	none	FALSE	1	firebrick	13	0	no_confident_nsd_tx	FALSE
ENST00000392066.7+chr2:222941641-222941997_F:2_P:47_M	dark_green	0,100,0	GENCODE_v50	ENST00000679932.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	82	0	no_confident_nsd_tx	FALSE
ENST00000392097.5+chr1:169497540-169497587_F:0_P:192_M	dark_green	0,100,0	GENCODE_v50	ENST00000392097.6	not_applicable_single_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ENST00000392178.8+chr19:36115486-36115515_F:1_P:0	dark_green	0,100,0	GENCODE_v50	ENST00000593075.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;gold;firebrick	37	0	no_confident_nsd_tx	TRUE
ENST00000392253.2-chr2:201411874-201412170_F:0_P:37_M	dark_green	0,100,0	GENCODE_v50	ENST00000392253.2	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000392271.6+chr19:29942370-29942528_F:0_P:0_M	gold	255,215,0	ESPRESSO	ENST00000574110.5	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	44	0	no_confident_nsd_tx	TRUE
ENST00000392314.5-chr2:192194600-192194683_F:1_P:1_M	firebrick	178,34,34	GENCODE_v50	ENST00001116526.1	nmd_predicted_50nt	none	FALSE	1	firebrick	22	0	no_confident_nsd_tx	FALSE
ENST00000392325.9-chr17:82615945-82617380_F:1_P:13_M	dark_green	0,100,0	GENCODE_v50	ENST00000572583.5	nmd_immune_last_exon	C	TRUE	3	dark_green;light_green;gold	39	0	no_confident_nsd_tx	TRUE
ENST00000392379.6-chr3:197511639-197511662_F:1_P:21_M	dark_green	0,100,0	GENCODE_v50	ENST00000441275.6	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	46	0	no_confident_nsd_tx	FALSE
ENST00000392541.3-chr2:175178224-175178271_F:1_P:7_M	dark_green	0,100,0	GENCODE_v50	ENST00000497075.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	55	0	no_confident_nsd_tx	FALSE
ENST00000392587.6-chr6:110099945-110099986_F:2_P:34_M	light_green	144,238,144	GENCODE_v50	ENST00000875417.2	nmd_immune_last_exon	none	FALSE	1	light_green	52	0	no_confident_nsd_tx	FALSE
ENST00000392587.6-chr6:110099982-110100041_F:0_P:21_M	light_green	144,238,144	GENCODE_v50	ENST00000875417.2	nmd_immune_last_exon	none	FALSE	1	light_green	52	0	no_confident_nsd_tx	FALSE
ENST00000392587.6-chr6:110100460-110100489_F:1_P:53_M	light_green	144,238,144	GENCODE_v50	ENST00000875417.2	nmd_immune_last_exon	none	FALSE	1	light_green	52	0	no_confident_nsd_tx	FALSE
ENST00000392882.7-chr14:100369231-100375347_F:0_P:0	light_green	144,238,144	GENCODE_v50	ENST00000553934.1	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	39	0	no_confident_nsd_tx	TRUE
ENST00000392977.8+chr12:101079259-101083726_F:2_P:20	firebrick	178,34,34	GENCODE_v50	ENST00000956092.2	nmd_predicted_50nt	none	FALSE	1	firebrick	22	0	no_confident_nsd_tx	FALSE
ENST00000392977.8+chr12:101079259-101083726_F:2_P:20_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000956092.2	nmd_predicted_50nt	none	FALSE	1	firebrick	22	0	no_confident_nsd_tx	FALSE
ENST00000393043.5+chr17:59677091-59679508_F:2_P:53_M	gold	255,215,0	ESPRESSO	ENST00000393043.5	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	56	0	no_confident_nsd_tx	TRUE
ENST00000393066.7-chr17:59106578-59106889_F:1_P:0_M	gold	255,215,0	ESPRESSO	ENST00000393066.7	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	67	0	no_confident_nsd_tx	TRUE
ENST00000393083.2-chr7:137228023-137236168_F:2_P:3_M	light_green	144,238,144	GENCODE_v50	ENST00000393083.3	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000393094.7+chr11:108009117-108009359_F:0_P:3_M	gold	255,215,0	GENCODE_v50	ENST00000526303.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	31	0	no_confident_nsd_tx	TRUE
ENST00000393196.8+chr17:51161894-51162115_F:1_P:1_M	light_green	144,238,144	GENCODE_v50	ENST00000511355.5	nmd_immune_last_exon	none	FALSE	1	light_green	32	0	no_confident_nsd_tx	FALSE
ENST00000393295.8-chr3:129127431-129127646_F:0_P:39	light_green	144,238,144	GENCODE_v50	ENST00000948151.2	nmd_immune_last_exon	none	FALSE	1	light_green	17	0	no_confident_nsd_tx	FALSE
ENST00000393295.8-chr3:129127431-129127646_F:0_P:39_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00000948151.2	nmd_immune_last_exon	none	FALSE	1	light_green	17	0	no_confident_nsd_tx	FALSE
ENST00000393295.8-chr3:129127431-129127646_F:0_P:39_alt_initiation_2	light_green	144,238,144	GENCODE_v50	ENST00000948151.2	nmd_immune_last_exon	none	FALSE	1	light_green	17	0	no_confident_nsd_tx	FALSE
ENST00000393408.7-chr17:48070499-48070540_F:1_P:22	light_green	144,238,144	GENCODE_v50	ENST00001068580.1	nmd_immune_last_exon	none	FALSE	1	light_green	29	0	no_confident_nsd_tx	FALSE
ENST00000393408.7-chr17:48070499-48070540_F:1_P:22_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00001068579.1	nmd_immune_last_exon	none	FALSE	1	light_green	30	0	no_confident_nsd_tx	FALSE
ENST00000393408.7-chr17:48070499-48070540_F:1_P:22_alt_initiation_2	light_green	144,238,144	GENCODE_v50	ENST00001068579.1	nmd_immune_last_exon	none	FALSE	1	light_green	30	0	no_confident_nsd_tx	FALSE
ENST00000393437.8-chr2:100274193-100274237_F:1_P:202	dark_green	0,100,0	GENCODE_v50	ENST00000409647.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
ENST00000393437.8-chr2:100274193-100274237_F:1_P:202_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000409647.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
ENST00000393441.8+chr10:101354071-101479395_F:1_P:1	firebrick	178,34,34	GENCODE_v50	ENST00000393441.9	nmd_predicted_50nt	none	FALSE	1	firebrick	8	0	no_confident_nsd_tx	FALSE
ENST00000393441.8+chr10:101354071-101479395_F:1_P:1_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000393441.9	nmd_predicted_50nt	none	FALSE	1	firebrick	8	0	no_confident_nsd_tx	FALSE
ENST00000393441.8+chr10:101554387-101554659_F:0_P:13_M	light_green	144,238,144	GENCODE_v50	ENST00001056655.1	nmd_immune_last_exon	none	FALSE	1	light_green	24	0	no_confident_nsd_tx	FALSE
ENST00000393447.8+chr7:117020525-117020575_F:2_P:3_M	gold	255,215,0	GENCODE_v50	ENST00000434836.5	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	17	0	no_confident_nsd_tx	TRUE
ENST00000393451.7+chr7:117136173-117138473_F:0_P:16_M	light_green	144,238,144	GENCODE_v50	ENST00000438863.5	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	56	0	no_confident_nsd_tx	TRUE
ENST00000393459.6+chr10:101032405-101032455_F:2_P:1_M	firebrick	178,34,34	GENCODE_v50	ENST00000698792.2	nmd_predicted_50nt	none	FALSE	1	firebrick	26	0	no_confident_nsd_tx	FALSE
ENST00000393633.6+chr7:75415635-75415793_F:1_P:45_M	gold	255,215,0	GENCODE_v50	ENST00000687621.2	nmd_predicted_50nt	A	TRUE	1	gold	20	0	no_confident_nsd_tx	TRUE
ENST00000393693.7-chr5:176626513-176630532_F:0_P:0	firebrick	178,34,34	GENCODE_v50	ENST00000393693.7	nmd_predicted_50nt	none	FALSE	1	firebrick	9	0	no_confident_nsd_tx	FALSE
ENST00000393693.7-chr5:176626513-176630532_F:0_P:0_alt_initiation_1	firebrick	178,34,34	GENCODE_v50	ENST00000393693.7	nmd_predicted_50nt	none	FALSE	1	firebrick	9	0	no_confident_nsd_tx	FALSE
ENST00000393745.8+chr5:175883405-175883779_F:0_P:25	light_green	144,238,144	GENCODE_v50	ENST00000971154.2	nmd_immune_last_exon	none	FALSE	1	light_green	18	0	no_confident_nsd_tx	FALSE
ENST00000393784.8+chr5:172914795-172924065_F:2_P:5_M	dark_green	0,100,0	GENCODE_v50	ENST00000518247.5	nmd_immune_last_exon	BC	TRUE	3	dark_green;gold;firebrick	27	0	no_confident_nsd_tx	TRUE
ENST00000393800.7+chr11:68519543-68537678_F:0_P:2	light_green	144,238,144	GENCODE_v50	ENST00000529344.5	nmd_immune_last_exon	none	FALSE	2	light_green;firebrick	131	0	no_confident_nsd_tx	FALSE
ENST00000393800.7+chr11:68519543-68537678_F:0_P:2_alt_initiation_1	light_green	144,238,144	GENCODE_v50	ENST00000529344.5	nmd_immune_last_exon	none	FALSE	2	light_green;firebrick	131	0	no_confident_nsd_tx	FALSE
ENST00000393800.7+chr11:68519543-68537678_F:0_P:2_alt_initiation_2	light_green	144,238,144	GENCODE_v50	ENST00000529344.5	nmd_immune_last_exon	none	FALSE	2	light_green;firebrick	131	0	no_confident_nsd_tx	FALSE
ENST00000393800.7+chr11:68614965-68615039_F:0_P:95_M	dark_green	0,100,0	ENCODE4	ENSG00000110075[14,42,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	113	0	no_confident_nsd_tx	FALSE
ENST00000393804.2-chr21:31627355-31627552_F:1_P:18_M	dark_green	0,100,0	GENCODE_v50	ENST00000393804.2	not_applicable_single_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ENST00000393815.6+chr4:157364369-157364437_F:2_P:74	dark_green	0,100,0	GENCODE_v50	ENST00000703761.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	23	0	no_confident_nsd_tx	FALSE
ENST00000393815.6+chr4:157364577-157364624_F:0_P:98	dark_green	0,100,0	GENCODE_v50	ENST00000703761.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	20	0	no_confident_nsd_tx	FALSE
ENST00000393815.6+chr4:157364577-157364624_F:0_P:98_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000703761.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	20	0	no_confident_nsd_tx	FALSE
ENST00000393896.6-chr17:41913896-41919021_F:0_P:0	firebrick	178,34,34	GENCODE_v50	ENST00001112574.1	nmd_predicted_50nt	none	FALSE	1	firebrick	24	0	no_confident_nsd_tx	FALSE
ENST00000393909.7+chr2:75660362-75660430_F:2_P:99_M	dark_green	0,100,0	ENCODE4	ENSG00000270696[2,1,1]	not_applicable_single_exon	C	TRUE	2	dark_green;light_green	8	0	no_confident_nsd_tx	FALSE
